Resolution,0,1,2,3,4,5,6,7,8,9,10,11,12,13
A/RES/75/244,4.7943253e-05,0.02330797,0.001384965,0.083608925,0.0022804844,1.9274417e-05,0.034776695,3.5222114e-05,0.72323465,0.0023518358,3.133428e-05,0.07466799,0.05289941,0.0013533018
A/RES/25(I),0.00049166154,0.00030833902,0.046210345,0.0003252179,0.1344084,0.00019787485,0.72921276,0.0003615602,0.00041135147,0.0002988385,0.00032168234,0.08659348,0.0005361356,0.00032233304
A/RES/46/68,0.0028943042,3.2135915e-05,3.129664e-05,0.0040562586,0.00360489,0.82894474,0.012822212,0.0022471654,0.006633024,0.017335761,0.016484292,0.04394431,0.04538368,0.015585942
A/RES/61/21,0.0011363339,0.0007124206,0.0006938171,0.67789334,0.00093351153,0.00045719036,0.09665569,0.00083537714,0.0009505141,0.00069046946,0.0007432509,0.19216509,0.02538824,0.00074475433
A/RES/65/168,0.016616056,0.000837347,0.00013372507,0.00014482538,0.00017999865,8.811802e-05,0.00043328322,0.00016100821,0.016440567,0.00013308016,0.00014325294,0.00057911046,0.963966,0.00014354291
A/RES/64/169,0.44132936,0.33347818,0.00037469735,0.00040580015,0.0005042041,0.00024690674,0.0011389535,0.00045114078,0.00051327544,0.00037288855,0.045633532,0.1663918,0.0006686799,0.00849056
A/RES/68/290,0.00026892716,0.00016862623,0.00016422292,0.98316926,0.00022093498,0.00010821503,0.00049710047,0.00019772672,0.00022494727,0.013673505,0.00017592352,0.00066137576,0.00029294408,0.00017628171
A/RES/2135(XXI)[B],0.0006070032,0.00038079772,0.0003708552,0.028148264,0.9647697,0.00024437506,0.0011201238,0.000446516,0.0005079727,0.0003690634,0.00039727593,0.0015787059,0.00066124724,0.00039807893
A/RES/59/16B,0.00027649908,0.00017335563,0.00016882857,0.96626455,0.00022718296,0.000111249705,0.00052795786,0.0061048097,0.020108253,0.0001680142,0.00018085816,0.0007577225,0.00030119432,0.004629572
A/RES/34/196,0.005375728,6.159915e-05,5.9990685e-05,6.497084e-05,0.020644652,3.953076e-05,0.07051965,7.2230854e-05,8.218922e-05,0.0023960264,0.002035538,0.56826586,0.30182788,0.028554132
A/RES/76/117,0.13735054,0.00010801335,0.000105192485,0.00011392473,0.0001415257,6.93165e-05,0.06530958,0.00012665988,0.053871594,0.45524186,0.00011268717,0.038450442,0.15061894,0.09837976
A/RES/75/227,0.0023896012,0.022449035,2.4677282e-05,2.672586e-05,0.0061411783,0.0006190774,0.011354074,2.971314e-05,0.013309081,0.00493838,0.0020782752,0.14282632,0.7926406,0.0011732193
A/RES/45/230,0.00018266354,0.00011451408,0.00011152381,0.016340125,0.010861485,0.015944263,0.00034556809,0.40982842,0.0001527964,0.00011098564,0.00011947077,0.36678112,0.17898734,0.000119711105
A/RES/70/127,0.018115327,0.52734005,5.9381095e-05,6.431013e-05,7.998582e-05,3.912909e-05,0.00018600881,7.150267e-05,0.008945466,0.030823437,0.011774249,0.0425661,0.35987136,6.374065e-05
A/RES/71/315,0.051479787,0.041181624,0.016440792,0.012092578,3.5109842e-05,1.7194458e-05,8.148217e-05,0.10124154,0.0016356797,0.20363797,0.17734273,0.011621637,0.38316384,2.8009556e-05
A/RES/74/221,0.008661688,2.9769257e-05,0.005231323,3.1398802e-05,0.0055971956,1.9104107e-05,8.984808e-05,3.490903e-05,0.006141559,0.006590777,3.1057596e-05,0.077064015,0.5926548,0.29782256
A/RES/43/145,0.22641045,0.074184805,6.299007e-05,6.821866e-05,8.474981e-05,4.150726e-05,0.100376055,0.52560854,8.629226e-05,6.2686086e-05,6.747805e-05,0.061860748,0.011017895,6.761498e-05
A/RES/66/187,0.018291721,9.28093e-05,9.0386115e-05,9.788959e-05,0.008944979,5.9559778e-05,0.013554094,0.00010882822,0.00012382325,0.013348173,9.682641e-05,0.05954293,0.885551,9.702195e-05
A/RES/1625(XVI),0.00054608134,0.00034241704,0.0003334746,0.2343869,0.73184586,0.00021974335,0.0010419174,0.007671013,0.00045677865,0.00033186507,0.000357233,0.02151322,0.00059555983,0.00035795697
A/RES/32/212[III],0.009628953,0.00015693757,0.00015283942,0.29375955,0.17932561,0.00010071367,0.19655763,0.00018402861,0.113095604,0.00015210164,0.00016372859,0.20628543,0.00027281567,0.00016405985
A/RES/34/115,0.11172252,0.00010469041,0.00010195625,0.000110419605,0.011011948,6.718406e-05,0.04990503,0.0112834815,0.1248376,0.00010146414,0.00010922254,0.51659733,0.17393774,0.00010944117
A/RES/58/264,0.00012304362,0.014775099,7.510681e-05,0.28563341,0.322749,4.949171e-05,0.34364986,0.009377425,0.00010287748,0.022866169,8.0458136e-05,0.00030346512,0.00013396198,8.062126e-05
A/RES/62/277,0.00012426946,0.054865785,0.010301554,8.215648e-05,0.031446397,4.9987182e-05,0.23376118,9.133825e-05,0.037772425,7.5492724e-05,8.1264436e-05,0.095368035,0.5358987,8.1427956e-05
A/RES/44/168,0.00037672246,0.00023238437,0.00022631588,0.0002451036,0.022777038,0.0001491307,0.032103296,0.21558201,0.00031002949,0.04458988,0.07624522,0.54056203,0.06635791,0.00024293156
A/RES/75/52,0.00027479592,0.070716135,0.5500616,0.01774433,0.00022563513,0.00011050416,0.0005175393,0.018608337,0.00022972726,0.05412967,0.00017964639,0.08794041,0.0002994395,0.19896227
A/RES/75/23,0.091044694,0.00020207492,0.00019679796,0.00021313378,0.00026479654,0.00012967987,0.00061077875,0.3987954,0.38736433,0.00019584838,0.036676746,0.083743006,0.00035151953,0.00021124499
A/RES/2207(XXI),0.014173941,0.052667283,0.034086026,0.00021548219,0.00026772098,0.0001311086,0.037727747,0.00023955951,0.00027256767,0.00019800533,0.031173304,0.75397784,0.07465588,0.00021357318
A/RES/36(I),0.11069646,0.00080479815,0.0007837844,0.0008488532,0.3283628,0.0005164754,0.47937623,0.0009436908,0.0010736211,0.0007800024,0.0008396339,0.07273416,0.0013981522,0.00084134977
A/RES/55(I),0.09290478,0.08268037,0.00027317225,0.00029584926,0.00036752925,0.00018000696,0.5645369,0.08160195,0.00037426793,0.00027185347,0.00029263622,0.0011799474,0.00048752135,0.17455319
A/RES/40/101,0.13517796,0.4412305,8.894252e-05,9.632559e-05,0.00011966855,0.0061473884,0.00027414705,0.00010708996,0.0048133247,0.019742988,0.060293656,0.31922388,0.012588677,9.5472366e-05
A/RES/51/207,0.00026079142,0.00016348503,0.050965056,0.008643168,0.0002142274,0.00010491552,0.3823151,0.0001916999,0.021103712,0.0901327,0.00017056002,0.3117903,0.00028438953,0.13365991
A/RES/48/131,0.27084434,0.00023091593,0.0002248863,0.049295336,0.000302588,0.03774031,0.00070168433,0.0026400213,0.13842762,0.000223801,0.00024090883,0.47184116,0.027045071,0.00024139568
A/RES/75/279,0.010260979,0.05021777,0.00014672813,0.0001589088,0.016718458,9.668632e-05,0.022367768,0.0001766652,0.06403186,0.03161954,0.00015718232,0.0006341597,0.7661693,0.037243977
A/RES/57/80,0.0008332518,0.00052239094,0.96539176,0.00055098225,0.0006845014,0.0003352417,0.025493486,0.0006125363,0.0006969799,0.0005062949,0.00054499885,0.002374285,0.00090716046,0.00054610113
A/RES/3506(XXX),0.0003440655,0.07582114,0.00020989844,0.00022732398,0.00028239246,0.00013831255,0.08648934,0.00025272535,0.005343042,0.00020888502,0.00022485427,0.6623977,0.16783509,0.00022530761
A/RES/33/13[F],9.513508e-05,5.964448e-05,5.8087127e-05,0.78680825,0.075784355,3.827647e-05,0.10872387,0.016797835,7.956926e-05,5.780668e-05,0.0016054416,0.00972568,0.000103720486,6.235152e-05
A/RES/36/5,0.10558996,0.00010802684,0.19789937,0.0001139396,0.005379285,0.055425316,0.13480364,0.1689445,0.00014412732,0.000104698134,0.06868901,0.23230828,0.030376937,0.00011293076
A/RES/32/82,0.0001718654,0.00010772761,0.72819054,0.00011362292,0.00014117145,0.010294276,0.003886739,0.013580538,0.005993359,0.000104408085,0.19576901,0.032582138,0.00018734527,0.008877267
A/RES/2523(XXIV),0.0005243262,0.00032877488,0.0003201893,0.12962283,0.82726055,0.0002109893,0.038035948,0.00038551234,0.00043858314,0.00031864372,0.00034300107,0.0012960888,0.0005708198,0.00034369502
A/RES/66/271,0.00070027495,0.00043922654,0.00042775564,0.9702794,0.0005754897,0.00028186978,0.0013195826,0.00051502936,0.021600822,0.0004256935,0.00045823105,0.00175435,0.0007631067,0.00045915955
A/RES/44/192B,0.011743878,9.146626e-05,0.0040384894,0.5653678,0.057046328,5.8697777e-05,0.06285291,0.0001072558,0.1052663,8.86481e-05,9.5424955e-05,0.19298813,0.00015904113,9.561816e-05
A/RES/52/77[A],4.9961232e-05,3.1317857e-05,3.0499963e-05,3.3031967e-05,4.1042393e-05,0.98607945,0.00030600792,0.0008091951,4.1781903e-05,3.0352825e-05,0.0026416136,0.0011493168,0.0069447705,0.0018116658
A/RES/47/139,0.6815612,0.036172185,0.00032744167,0.00035462374,0.08643728,0.0002157677,0.11280995,0.07861664,0.00044856002,0.0003258642,0.00035077555,0.0014437743,0.0005844684,0.00035149034
A/RES/75/38,0.009432613,0.00020843571,0.4554009,0.00021984318,0.00027317414,0.00013376179,0.00064833625,0.00024441615,0.39677697,0.00020201284,0.00021745767,0.0010432181,0.13498096,0.00021789636
A/RES/69/302,0.00017094958,0.000107207656,0.00010440833,0.98775107,0.00014046287,6.880003e-05,0.00031578125,0.0102680735,0.0001430119,0.00010390433,0.00011184728,0.00041627866,0.0001861687,0.00011207344
A/RES/73/298,0.100129455,0.00033312966,0.000324431,0.00035136397,0.00043651267,0.0124603035,0.0010161111,0.83237284,0.0004444429,0.00032286465,0.0003475447,0.0013805388,0.049732212,0.00034824974
A/RES/62/154,0.5763174,0.34401956,9.823285e-05,0.00010638879,0.00013218114,6.473051e-05,0.00030384833,0.0020923677,0.004296709,0.042903233,0.009546432,0.019838018,0.00017542152,0.00010544494
A/RES/73/220,0.016095644,0.013168184,4.1000898e-05,4.4404656e-05,0.00968854,0.0012722831,0.021229185,4.936645e-05,0.0100741675,0.028737644,4.392229e-05,0.019955426,0.87955624,4.4011093e-05
A/RES/50/149,0.024148514,0.01451666,9.329147e-05,0.0050748116,0.00012552585,6.147436e-05,0.00029121258,0.6889567,0.00961338,0.022965934,0.06166954,0.08047393,0.08647225,0.0055368408
A/RES/71/61,0.20504528,0.0001720045,0.58115464,0.00018141858,0.0047097625,0.00011038282,0.1014657,0.0002016922,0.00022947133,0.019369092,0.00017944866,0.0007189416,0.08316859,0.003293552
A/RES/63/143,0.05270985,0.04014764,0.00027312347,0.00029579498,0.00036750437,0.0001799743,0.0008480574,0.00032885562,0.10209902,0.031542175,0.06828587,0.2570344,0.3531784,0.09270932
A/RES/3390(XXX)[A],0.06528018,9.768987e-05,0.42879567,0.0001030364,0.09053329,6.269152e-05,0.1078265,0.029645057,0.00906384,9.467932e-05,0.21129544,0.043073278,0.0048494022,0.009279238
A/RES/3538(XXX),0.0002328206,0.0001459074,0.00014209656,0.13986807,0.34757358,9.363414e-05,0.29569212,0.033409707,0.008374369,0.00014141064,0.00015222137,0.14263421,0.031387344,0.00015253102
A/RES/65/259,0.017965112,0.04620591,2.7737222e-05,0.54274946,0.01803039,0.0038094064,0.053431127,0.0009382288,0.16669297,0.03539576,2.9713461e-05,0.103353865,0.0010700357,0.010300279
A/RES/70/258,0.0010467707,0.00065621745,0.0006390846,0.4744241,0.025160685,0.0004211234,0.035603464,0.0007694897,0.1591207,0.20235889,0.00068462256,0.09728708,0.0011417699,0.00068599964
A/RES/1075(XI),0.003315495,0.0001375469,0.00013395492,0.16797161,0.25797278,8.8269706e-05,0.55100673,0.00016128688,0.00018351359,0.00013330855,0.00014349904,0.012568483,0.00023899188,0.0059445715
A/RES/39/53,0.00014423477,9.035906e-05,0.8715015,9.530388e-05,0.000118406395,0.0065244646,0.041659586,0.016605558,0.06245197,8.75748e-05,9.426975e-05,0.0003751987,0.00015710971,9.446007e-05
A/RES/69/62,0.0042463257,0.00015593889,0.40563682,0.0001644738,0.0002043262,0.00010007266,0.006487907,0.00018284883,0.00020806286,0.52977276,0.00016268686,0.05224364,0.00027116237,0.00016301716
A/RES/53/78[A],0.028356066,4.5348286e-05,0.47959286,4.7830366e-05,0.017018022,0.0010089002,0.00013557042,5.317568e-05,0.13443719,4.3951004e-05,0.030183667,0.28539827,0.023631727,4.74063e-05
A/RES/2146(XXI),0.00040201523,0.00025201004,0.00024542972,0.0002658038,0.16044651,0.020919908,0.26926115,0.00029551148,0.01375524,0.00024424423,0.53216964,0.0010408956,0.00043818596,0.00026344758
A/RES/32/188,0.00016546492,0.00010366306,0.000100956604,0.028481124,0.01459373,6.6525005e-05,0.08974304,0.00012155504,0.00013829923,0.00010046869,0.020456767,0.6030698,0.24275021,0.00010836802
A/RES/70/156,0.71263635,0.12965308,7.213165e-05,7.8118785e-05,9.704633e-05,4.753105e-05,0.00021931848,8.68474e-05,0.014421634,7.178336e-05,0.010339145,0.019217206,0.112982355,7.742743e-05
A/RES/53/67[B-VIII],5.3386662e-05,3.3461056e-05,3.2587137e-05,3.529232e-05,4.3843116e-05,0.99455386,9.9049874e-05,3.9236325e-05,4.463861e-05,3.242997e-05,3.4909062e-05,0.00013844165,0.0031088688,0.0017499676
A/RES/72/49,0.00079948956,0.0005012911,0.9124972,0.00052873074,0.00065684086,0.0003217002,0.038374994,0.0005878042,0.00066881697,0.0004858442,0.00052298565,0.042659625,0.00087064464,0.0005240437
A/RES/74/22,0.2381735,0.43312055,0.024854524,0.00017676754,0.00021959192,0.000107551765,0.0005060212,0.0001965182,0.06547573,0.018568328,0.07578333,0.014422497,0.10407266,0.02432241
A/RES/47/32,0.01750667,0.0041488972,5.6199748e-05,6.0865477e-05,7.561525e-05,0.001812183,0.22255363,6.766609e-05,0.08741332,0.03998111,6.0204296e-05,0.35614923,0.000100321806,0.27001417
A/RES/55/183,0.00019959775,0.00012511687,0.014391663,0.0001319682,0.00016396902,8.0292666e-05,0.01436653,0.00014671174,0.008116602,0.000121261466,0.00013053215,0.1369133,0.82498163,0.00013079518
A/RES/1560(XV),0.014331632,0.00024945496,0.00024294053,0.105627224,0.34470707,0.0001600857,0.262902,0.00029251474,0.17198533,0.00024176805,0.00026025102,0.07098765,0.0277513,0.0002607759
A/RES/53/242,0.11508868,0.00011924352,0.00011612976,0.013021718,0.0072098137,7.652369e-05,0.023461144,0.00013982451,0.15183644,0.00011556946,0.00012440357,0.366765,0.30185503,0.020070473
A/RES/3501(XXX),0.03430423,0.00022396729,0.022072382,0.00023622655,0.00029350328,0.00014372912,0.13222541,0.039936997,0.00029879162,0.00021706571,0.00023365994,0.33054203,0.0003891955,0.4388828
A/RES/70/105,0.004067066,0.018315641,0.00014191236,0.000153693,0.0001909312,0.10656995,0.007823347,0.21439408,0.06775151,0.04361827,0.00015202434,0.09538944,0.4412798,0.00015233086
A/RES/68/25,0.0005459834,0.00034237115,0.7250366,0.00036111078,0.00044864757,0.00021971481,0.022758335,0.0004014772,0.0004567267,0.00033182174,0.17792155,0.03185638,0.00059489056,0.038724363
A/RES/71/318,0.0002609108,0.00016353824,0.00015926737,0.00017248836,0.009677013,0.00010494906,0.073374234,0.0001917607,0.00021819115,0.04707523,0.00017061783,0.5501814,0.31807947,0.00017095987
A/RES/72/212,0.00010386039,0.00978781,6.339359e-05,6.86571e-05,8.535398e-05,4.1773106e-05,0.0079961885,7.632963e-05,0.0053780377,0.046799913,6.791027e-05,0.0160291,0.8503954,0.063106254
A/RES/64/200,0.000115692375,0.0074634855,7.064412e-05,7.650882e-05,9.505375e-05,4.655093e-05,0.00021651169,0.015187187,0.021246769,7.030321e-05,7.567761e-05,0.031453874,0.92380595,7.58312e-05
A/RES/2863(XXVI),0.0001856585,0.00011631928,0.00011328093,0.00012268701,0.00015242005,0.038366746,0.24261764,0.00013639336,0.025287038,0.000112734495,0.49745345,0.19501178,0.00020230899,0.00012159818
A/RES/70/262,0.079607055,0.05408195,0.024797723,0.05732776,6.000567e-05,2.938524e-05,0.021008851,0.007187206,0.003912173,0.33568984,4.7771533e-05,0.053537313,0.36266512,4.7867976e-05
A/RES/40/153,0.00016816297,0.00010540225,0.7325756,0.00011117092,0.00013810617,0.012109511,0.11499528,0.00012359391,0.00014061658,0.0001021543,0.00010996442,0.12757158,0.00018320566,0.011565705
A/RES/920(X),0.0005220958,0.0003273385,0.0003187905,0.00034525726,0.25021574,0.00021006705,0.13743185,0.114465386,0.00043675877,0.00031725166,0.00034150676,0.48757637,0.00056895975,0.006922669
A/RES/1071(XI),0.00058086717,0.00036432288,0.0003548116,0.08342028,0.8673374,0.00023380172,0.028725358,0.00042719336,0.00048601834,0.0003530965,0.00038008843,0.001436506,0.0006329733,0.015267279
A/RES/52/66,0.0005176284,0.0003244026,0.05877314,0.0003421556,0.00042511077,0.000208183,0.010458722,0.8931946,0.0004327692,0.00031440635,0.00033844332,0.0280753,0.00056374795,0.0060313446
A/RES/65/81,0.0004593392,0.00028802437,0.33670557,0.00030378572,0.00037739376,0.00018483703,0.0008566199,0.00033772748,0.31547567,0.0002791485,0.00030048762,0.34362972,0.00050059165,0.00030109452
A/RES/42/184,0.00014665531,0.010494873,8.950293e-05,0.023134802,0.000120435354,5.8977505e-05,0.00027802307,0.003281315,0.00012261713,0.017027097,0.012362225,0.5521973,0.2392465,0.14143968
A/RES/32/135,0.00017666942,0.34292117,0.00010783994,0.00011679261,0.00014510605,7.106106e-05,0.09906714,0.00012984105,0.07749445,0.00010731942,0.000115523595,0.47923887,0.00019245518,0.00011575795
A/RES/51/76,0.074088864,0.7294295,0.00010223673,0.00011072356,0.00013757039,6.736881e-05,0.0040979097,0.0001230969,0.0001400459,0.023596372,0.00010952084,0.11196298,0.055924073,0.000109743225
A/RES/55/6,0.66435236,0.0004341476,0.05991261,0.00045790992,0.00056888454,0.00027861088,0.019956287,0.00050908705,0.0005791799,0.00042077058,0.00045294053,0.15658978,0.03622785,0.05925956
A/RES/33/154,0.0066860733,0.00011561264,0.000112593516,0.00012194076,0.016415944,7.4193274e-05,0.14320664,0.00013556666,0.00015424936,0.00011204996,0.017071009,0.6752025,0.13379478,0.0067968788
A/RES/52/194,0.012250066,0.13114026,0.00016967743,0.016342908,0.00022830396,0.00011180861,0.011653484,0.0002042961,0.0002324922,0.00016885801,0.040698737,0.24559717,0.5410198,0.0001821339
A/RES/33/116[C-IX],9.022544e-05,0.008288273,0.00580355,0.246668,0.13096473,3.630402e-05,0.16986483,6.633378e-05,0.23152944,5.4827848e-05,0.0038922084,0.19119179,0.011490333,5.91392e-05
A/RES/48/54,0.0006268964,0.0003929296,0.09140728,0.00041443572,0.00051485846,0.00025216021,0.0011958205,0.0004607483,0.0005241977,0.00038082286,0.00040993848,0.5016856,0.40132353,0.00041076512
A/RES/1904(XVIII),0.36917332,0.37490696,7.3575764e-05,7.9683494e-05,9.8998265e-05,4.848272e-05,0.14117865,0.0011929942,0.00010079254,7.322078e-05,0.10009887,0.00030893544,0.00013137561,0.012534128
A/RES/2904(XXVII)[A],0.00022409574,0.0001403956,0.00013672937,0.00014807997,0.5294551,9.009789e-05,0.13593243,0.0061479635,0.00018732267,0.0001360693,0.017001843,0.30218387,0.008069204,0.00014676733
A/RES/130(II),0.0008513604,0.114399195,0.0005197984,0.000562953,0.0006993786,0.00034252068,0.4661422,0.0006258583,0.00071205595,0.00051728927,0.0005568326,0.4125845,0.0009280646,0.0005579594
A/RES/46/212,0.010425598,6.8744426e-05,6.694938e-05,7.2507624e-05,9.007978e-05,4.4116212e-05,0.0459822,8.061042e-05,0.058460705,0.011649622,0.032944474,0.4195888,0.32822934,0.09229623
A/RES/3162(XXVIII),0.00038035098,0.00023830638,0.00023208359,0.0002513485,0.00921917,0.371635,0.16069134,0.00027943598,0.00031791368,0.00023096286,0.45487136,0.0009884465,0.00041510904,0.00024913304
A/RES/34/179,0.4661707,0.027908018,0.0001020974,0.007278548,0.020310516,6.727651e-05,0.1514978,0.046388444,0.00013985933,0.12831037,0.00010937162,0.09447026,0.00018231545,0.05706445
A/RES/48/219[A],0.02584211,0.00016037273,0.00015618476,0.64660084,0.010754926,0.00010291793,0.052266445,0.0001880639,0.068901405,0.010805653,0.0042553814,0.16033569,0.0058145667,0.013815462
A/RES/64/233,0.00026746726,0.039970133,0.00016317294,0.19216254,0.0267108,0.00010752283,0.35331327,0.00019647146,0.20186286,0.105434716,0.00017479941,0.065400414,0.00029138042,0.013944486
A/RES/61/54,0.000347799,0.00021802526,0.31637058,0.00022996176,0.0002856742,0.00013991634,0.00065325265,0.00025565908,0.52182037,0.04376278,0.00022746327,0.031187557,0.08427308,0.00022792109
A/RES/1083(XI),0.00017862127,0.000111920766,0.0032177907,0.36871246,0.35538617,7.182447e-05,0.16187617,0.0001312429,0.044920154,0.015850753,0.00011676481,0.049114656,0.00019442783,0.00011700128
A/RES/51/122,0.05047838,0.00018500802,0.010213368,0.00019513536,0.00024241176,0.000118727716,0.06828197,0.00021693682,0.6023653,0.00017930784,0.00019301519,0.086839326,0.18029769,0.00019340779
A/RES/54/277,0.000264116,0.00016563472,0.0001613099,0.9967197,0.00021704828,0.00010629534,0.00049114024,0.00019421912,0.00022095232,0.00016053104,0.00017280602,0.0006652617,0.0002878216,0.00017315183
A/RES/65/58,0.017203283,0.0002026806,0.8511891,0.00021377516,0.0002655663,0.00013006895,0.025166426,0.00023766368,0.00027043698,0.017400235,0.00021145461,0.00085420883,0.00035227722,0.08630286
A/RES/1669(XVI),0.28742152,0.00033932913,0.07013137,0.00035790107,0.16289942,0.0002177618,0.35281068,0.064906634,0.00045269853,0.00032887305,0.057733595,0.001454657,0.00059080747,0.00035472985
A/RES/1890(XVIII)[C],0.0005023447,0.0003150052,0.0003067799,0.20046027,0.77012146,0.00020215259,0.024349267,0.00036939137,0.00042023472,0.00030529834,0.00032863833,0.0014412199,0.0005486712,0.00032930123
A/RES/32/121,0.29354241,0.23012654,9.604414e-05,0.00010401669,0.00012921452,6.328824e-05,0.025739677,0.0110952975,0.00013156937,0.019185828,0.33477867,0.00041443252,0.00017139946,0.08442163
A/RES/46/235,0.00016625246,0.00010422208,0.000101500584,0.00010992655,0.03920101,6.688384e-05,0.20784526,0.00012220677,0.1786159,0.000101010635,0.000108732085,0.4397457,0.13360244,0.00010895218
A/RES/41/67,0.04984976,0.00021749687,0.037918366,0.0002294007,0.0002850158,0.00013957678,0.12331991,0.0002550369,0.53511566,0.00021079445,0.00022691027,0.09974254,0.00037816292,0.15211132
A/RES/47/91,0.02672808,0.0001613524,0.00015713877,0.0017818626,0.0035850229,0.00010354646,0.0004855416,0.00018920487,0.00021527139,0.56945384,0.00016833551,0.35870758,0.038094554,0.00016867524
A/RES/67/287,0.020834025,3.234945e-05,3.150466e-05,0.6488928,4.239265e-05,2.0760004e-05,9.708511e-05,3.7933085e-05,0.20042412,0.04791359,0.007875742,0.039375518,0.034388408,3.3817672e-05
A/RES/70/271,0.00018917823,0.00011864894,0.00011555082,0.9801504,0.00015547994,7.6142256e-05,0.00036851686,0.0001391238,0.0068738,0.000114993105,0.00012378512,0.00047117457,0.010979164,0.00012403386
A/RES/64/20,0.098005496,0.024881722,0.00030796157,0.0003335305,0.0004143751,0.00020293129,0.02688944,0.8457459,0.00042186468,0.00030647518,0.00032990545,0.0012800411,0.00054972596,0.00033057237
A/RES/32/84[A],0.00017927085,0.00011240252,0.73964614,0.0109148715,0.0001472953,7.213243e-05,0.05825562,0.00013179946,0.03985107,0.00010893719,0.026978979,0.12328861,0.00019537896,0.000117501964
A/RES/56/206,0.09936758,9.669445e-05,9.416935e-05,0.037472818,0.00012670708,6.205297e-05,0.16232826,0.0048121875,0.00012930484,9.371493e-05,0.00010087883,0.44315463,0.2520599,0.000101083046
A/RES/56/274B,0.000816275,0.0005116675,0.0004983072,0.68149716,0.014213522,0.00032835998,0.1925822,0.053819243,0.0006826173,0.00049590174,0.000533812,0.052597698,0.00088836584,0.0005348877
A/RES/43/1,0.08346907,0.0003888467,0.04840462,0.00041012722,0.06513597,0.00024953953,0.025942147,0.061730325,0.02301287,0.00037686643,0.42664033,0.18949766,0.00067632634,0.07406532
A/RES/37/27,0.00015550811,0.009796783,9.489719e-05,0.000102773956,0.0001276901,0.7413269,0.019944357,0.00011426067,0.00013001572,0.00778566,0.17589834,0.044251446,0.00016945571,0.0001018679
A/RES/34/212,0.014999947,0.0033932382,0.00010835667,0.0042703617,0.0075741746,7.140155e-05,0.10494289,0.00013046325,0.0059132557,0.00010783344,0.00011607688,0.68895465,0.169301,0.00011631129
A/RES/44/106,0.00015398474,9.643314e-05,0.7737527,0.000101705096,0.07251876,6.188098e-05,0.10939992,0.000113067894,0.042943545,9.345542e-05,0.00010059953,0.00039552318,0.0001676218,0.00010080611
A/RES/45/7,0.0003418276,0.0002143074,0.43337655,0.00022603625,0.0002808381,0.0001375294,0.074724786,0.13085696,0.046101753,0.0002077027,0.00022358322,0.22182485,0.00037277117,0.09111046
A/RES/40/259,0.028616497,0.09641989,0.00023206018,0.10866712,0.16673222,0.0001529158,0.20564693,0.00027942203,0.14166833,0.05081616,0.00024859747,0.19985665,0.00041409192,0.00024909884
A/RES/49/131,0.13680443,0.0047948426,0.0046696174,0.005057302,0.31974706,0.00307705,0.014113561,0.0056222854,0.006396024,0.004647069,0.0050023543,0.33227205,0.008328013,0.14946835
A/RES/104(S-1),0.0012833745,0.0008048011,0.00078378664,0.00084884523,0.17248413,0.00051647716,0.61720735,0.19795097,0.0010736557,0.0007800024,0.0008396348,0.0031881558,0.0013974902,0.0008413253
A/RES/76/69,0.51570123,0.23403823,0.007263995,0.0014300534,0.008884068,3.2579956e-05,0.012488721,5.95311e-05,0.03229001,0.07370235,5.296523e-05,0.0029379397,0.1110652,5.3072217e-05
A/RES/58/182,0.6926044,0.17989537,0.0001407001,0.00015237981,0.00018931164,9.271427e-05,0.00043387193,0.018439248,0.00019274456,0.0019082468,0.008040371,0.064935125,0.021547627,0.0114278635
A/RES/70/248 A,0.0070337607,0.002570679,0.011883476,0.46958125,0.0476918,1.1451829e-05,0.030335171,0.0028158966,0.19584768,0.014090423,1.8617213e-05,0.107352406,0.104776554,0.005990855
A/RES/50/213C,0.00034381586,0.0002155075,0.00020988031,0.74798,0.00028238347,0.014749997,0.051057674,0.12509786,0.00028757597,0.050010208,0.00022483426,0.008940618,0.00037434272,0.00022529176
A/RES/55/154,0.00060138834,0.00037700598,0.00036716237,0.035922322,0.00049402565,0.00024194116,0.3622933,0.00044208174,0.0005030128,0.0003653903,0.00039332279,0.120060116,0.09396289,0.383976
A/RES/61/268,0.0015723994,0.0009859418,0.00096019433,0.20009775,0.0012919041,0.0006327211,0.0818209,0.0011561058,0.0013152417,0.00095555926,0.0010286076,0.44857505,0.258577,0.0010306897
A/RES/67/278,0.0002160115,0.00013548072,0.00013194304,0.9973386,0.00017750608,8.694416e-05,0.00039702727,0.0001588598,0.00018072157,0.00013130621,0.00014134347,0.0005274107,0.00023523091,0.00014162915
A/RES/58/10,0.07781282,0.00019518418,0.42963243,0.00020586603,0.0002557504,0.00012525807,0.0005789263,0.0068608355,0.00026039098,0.16559303,0.08423393,0.063492306,0.03183243,0.13892081
A/RES/40/141,0.61957234,0.02624675,8.6302694e-05,9.346696e-05,0.049256176,5.6869096e-05,0.053971063,0.115732595,0.000118224314,0.027802356,9.245207e-05,0.023624023,0.0001539909,0.08319337
A/RES/2454(XXIII)[B],0.00017035558,0.000106785636,0.5330758,0.000112630114,0.08345477,0.0031505993,0.15576823,0.00012521763,0.18379064,0.00010349519,0.00011140782,0.039732844,0.00018553392,0.00011163261
A/RES/385(V),0.17875807,0.00025302448,0.11373695,0.00026687133,0.22608061,0.0001623767,0.3564434,0.035652373,0.00033756098,0.0002452279,0.019460278,0.0010276546,0.00043990472,0.067135684
